Latitude,Longitude,Sample Date,ppt,tmax,tmin,pet,soil,def,ppt_3mo,ppt_6mo,tmax_3mo
-27.937778,31.209444,17-10-2012,56.900000000000006,27.9,14.9,135.6,28.800001,32.100002,477.4,479.30000000000007,26.796665
-27.169444,29.233889,17-10-2012,80.4,27.019999,10.95,152.5,2.0,76.0,240.20000000000002,248.2,25.413336
-27.00222,28.76528,17-10-2012,86.60000000000001,27.779999,11.37,160.1,2.3,77.700005,234.89999999999998,245.70000000000013,25.99667
-27.802778,28.768333,17-10-2012,66.10000000000001,27.0,10.55,155.2,1.5,92.3,195.19999999999993,217.10000000000002,24.97667
-32.595833,19.009444,17-10-2012,6.9,30.71,13.21,195.3,5.6,188.2,43.90000000000001,208.50000000000003,26.176666
-28.058889,30.373611,17-10-2012,60.300000000000004,28.039999,12.45,146.7,19.0,65.200005,358.00000000000006,371.0000000000001,26.446661
-31.860278,18.6875,18-10-2012,9.9,29.98,13.13,206.2,0.7,196.8,36.09999999999997,171.30000000000004,26.016674
-27.273889,28.49,18-10-2012,78.30000000000001,27.92,11.259999,163.5,2.0,89.0,249.60000000000002,268.3000000000003,25.996664
-27.671111,27.236944,18-10-2012,41.900000000000006,30.429998,13.2699995,189.0,1.3000001,149.2,111.4000000000001,136.0999999999999,28.053335
-25.14944444,31.94055556,19-10-2012,28.700000000000003,30.22,17.16,135.3,11.2,106.9,235.5,237.60000000000008,29.350002
-32.502778,19.535833,19-10-2012,4.3,30.65,12.63,208.1,0.8,204.0,24.599999999999987,152.10000000000008,26.279999
-31.031389,28.883333,21-10-2012,21.1,25.869999,12.759999,139.7,4.5,119.200005,171.90000000000006,242.59999999999985,24.036665
-24.679167,30.8025,22-10-2012,83.0,26.84,13.87,142.1,34.0,46.3,329.99999999999994,332.09999999999985,25.859997
-26.861111,28.884722,22-10-2012,91.80000000000001,27.529999,11.46,158.90001,2.5,71.6,227.7,235.10000000000002,25.770002
-26.45,28.085833,22-10-2012,93.10000000000001,28.269999,12.559999,166.7,2.2,78.1,192.19999999999993,199.50000000000006,26.596663
-31.396,29.2651,22-10-2012,24.400000000000002,26.06,16.1,136.1,18.300001,81.5,270.7,379.70000000000005,24.249996
-31.554722,29.245556,22-10-2012,25.5,25.15,15.389999,129.2,18.6,73.0,287.70000000000005,416.79999999999984,23.436665
-27.01011111,26.69808333,23-10-2012,37.1,30.599998,14.17,190.6,1.2,155.3,102.69999999999999,122.69999999999999,28.256668
-24.183889,30.823889,23-10-2012,54.0,31.119999,18.14,154.7,3.7,103.200005,164.10000000000002,164.7,30.170004
-25.127778,27.628889,23-10-2012,77.2,33.03,16.51,190.40001,3.1000001,116.9,138.20000000000007,142.3,31.056671
-25.20639,27.558,23-10-2012,75.2,32.91,16.279999,190.1,3.2,118.6,136.39999999999992,141.89999999999995,30.853336
-24.69514,27.40906,23-10-2012,68.5,33.48,17.82,194.90001,3.6000001,129.7,129.19999999999996,136.00000000000009,31.283325
-28.747778,31.745833,23-10-2012,33.6,29.119999,17.619999,131.8,23.300001,59.9,608.6000000000001,611.8000000000002,27.49333
-26.648056,27.089444,23-10-2012,54.5,29.83,13.469999,180.40001,1.7,128.5,124.40000000000003,136.09999999999997,27.82666
-26.970278,27.211111,23-10-2012,55.300000000000004,29.92,13.48,181.7,1.7,129.0,130.5,144.39999999999998,27.806662
-26.880278,26.965,23-10-2012,47.6,30.279999,13.849999,185.1,1.6,139.8,116.99999999999994,131.6000000000002,28.09333
-27.802778,28.768333,23-10-2012,66.10000000000001,27.0,10.55,155.2,1.5,92.3,195.19999999999993,217.10000000000002,24.97667
-27.38972222,26.46388889,23-10-2012,33.800000000000004,31.33,14.0199995,199.1,1.3000001,166.90001,98.60000000000002,132.30000000000015,28.81334
-26.98472222,26.63227778,23-10-2012,36.4,30.679998,14.34,191.0,1.3000001,156.40001,100.40000000000003,120.30000000000001,28.396671
-28.69485,28.23487,23-10-2012,46.0,26.5,10.84,160.1,1.3000001,116.3,133.39999999999986,176.9000000000001,24.08667
-30.568333,29.422778,23-10-2012,21.900000000000002,24.89,10.38,133.1,3.5,112.1,163.5,227.79999999999998,23.313335
-30.570833,29.150556,23-10-2012,21.0,24.85,10.139999,136.40001,2.9,116.200005,153.99999999999986,211.09999999999994,23.053337
-31.104278,29.399722,23-10-2012,24.3,25.8,14.69,133.8,19.9,90.4,232.39999999999998,322.20000000000005,24.093334
-33.501667,21.624167,23-10-2012,14.3,26.15,10.59,165.7,0.1,152.1,63.90000000000003,170.4000000000001,23.036667
-29.161667,23.696389,24-10-2012,22.200000000000003,33.809998,14.12,231.3,0.1,210.2,53.60000000000004,90.0,29.726675
-24.39619444,27.08983333,24-10-2012,53.2,34.079998,18.119999,199.3,4.1,148.5,108.10000000000004,115.19999999999987,32.343334
-24.058889,31.237222,24-10-2012,43.300000000000004,31.15,18.99,153.0,1.2,111.9,163.80000000000007,164.90000000000003,30.17999
-28.141944,26.417778,24-10-2012,29.0,30.89,13.15,199.8,1.2,172.2,83.7,119.09999999999994,28.013332
-27.398611,26.614722,24-10-2012,36.6,31.17,14.059999,197.8,1.2,162.90001,108.10000000000002,140.80000000000013,28.72
-27.671111,27.236944,24-10-2012,41.900000000000006,30.429998,13.2699995,189.0,1.3000001,149.2,111.4000000000001,136.0999999999999,28.053335
-30.679722,26.7125,24-10-2012,22.200000000000003,29.42,10.7699995,188.5,1.0,167.3,103.00000000000003,177.10000000000005,25.94
-30.336111,27.359444,24-10-2012,24.6,28.109999,11.11,174.2,1.6,150.8,134.30000000000013,208.10000000000002,25.080006
-28.768056,20.720556,24-10-2012,19.200000000000003,35.17,14.69,239.1,0.0,220.90001,27.70000000000006,57.90000000000006,30.78333
-30.86013889,29.07125,24-10-2012,21.6,26.279999,13.23,139.5,3.4,118.700005,167.8,235.3000000000001,24.436666
-30.77586667,29.03221667,24-10-2012,21.400000000000002,26.3,12.84,140.8,2.7,120.3,158.50000000000006,223.30000000000015,24.376663
-33.13083,18.86278,24-10-2012,8.5,29.31,14.059999,184.0,12.6,172.2,69.10000000000002,284.3,25.056662
-28.75,30.442778,25-10-2012,42.2,29.96,15.339999,146.5,1.8000001,106.3,252.2000000000001,266.1,28.29
-29.161667,30.629722,25-10-2012,40.7,25.9,12.67,126.5,26.0,43.100002,343.1000000000002,374.49999999999994,24.306671
-27.38972222,26.46388889,25-10-2012,33.800000000000004,31.33,14.0199995,199.1,1.3000001,166.90001,98.60000000000002,132.30000000000015,28.81334
-27.671111,27.236944,28-10-2012,41.900000000000006,30.429998,13.2699995,189.0,1.3000001,149.2,111.4000000000001,136.0999999999999,28.053335
-28.068333,31.55,28-10-2012,44.2,30.05,17.46,139.7,24.0,56.5,534.2000000000002,537.1000000000001,28.516666
-25.99136,27.84208,29-10-2012,89.80000000000001,28.859999,13.799999,168.6,2.2,83.200005,179.80000000000004,184.49999999999991,27.259998
-27.00222,28.76528,29-10-2012,86.60000000000001,27.779999,11.37,160.1,2.3,77.700005,234.89999999999998,245.70000000000013,25.99667
-26.45,28.085833,29-10-2012,93.10000000000001,28.269999,12.559999,166.7,2.2,78.1,192.19999999999993,199.50000000000006,26.596663
-27.01011111,26.69808333,30-10-2012,37.1,30.599998,14.17,190.6,1.2,155.3,102.69999999999999,122.69999999999999,28.256668
-26.648056,27.089444,30-10-2012,54.5,29.83,13.469999,180.40001,1.7,128.5,124.40000000000003,136.09999999999997,27.82666
-26.970278,27.211111,30-10-2012,55.300000000000004,29.92,13.48,181.7,1.7,129.0,130.5,144.39999999999998,27.806662
-26.880278,26.965,30-10-2012,47.6,30.279999,13.849999,185.1,1.6,139.8,116.99999999999994,131.6000000000002,28.09333
-26.98472222,26.63227778,30-10-2012,36.4,30.679998,14.34,191.0,1.3000001,156.40001,100.40000000000003,120.30000000000001,28.396671
-29.160278,26.573333,30-10-2012,22.8,30.22,11.94,199.0,1.1,177.3,90.70000000000005,137.49999999999997,27.213333
-25.45963889,28.26430556,30-10-2012,97.0,31.24,14.9,176.7,2.5,84.5,188.70000000000005,189.89999999999995,29.960007
-28.338333,31.373611,30-10-2012,50.7,28.09,15.33,130.6,22.7,43.5,560.2000000000002,562.6000000000001,26.819996
-25.57877778,29.12747222,30-10-2012,104.80000000000001,30.14,13.71,170.7,2.3,71.0,227.00000000000006,227.80000000000013,29.336666
-29.161667,23.696389,31-10-2012,22.200000000000003,33.809998,14.12,231.3,0.1,210.2,53.60000000000004,90.0,29.726675
-25.81048333,27.90955222,31-10-2012,88.7,29.99,14.92,173.7,2.3,89.3,171.2,174.3999999999998,28.47666
-29.641944,30.6875,31-10-2012,26.0,26.789999,15.92,123.4,7.7000003,97.9,192.19999999999985,266.69999999999993,25.283333
-22.769722,30.886944,31-10-2012,49.7,31.63,19.56,167.40001,3.4,120.1,150.10000000000002,150.50000000000003,30.90334
-28.44555556,32.325,21-02-2013,131.20000000000002,30.779999,20.029999,128.7,26.2,2.8,413.4,958.1999999999998,31.120003
-26.73806,27.59194,31-10-2012,73.0,28.91,13.07,173.7,1.9,104.200005,156.10000000000008,166.20000000000005,26.993338
-23.658056,31.05,01-11-2012,42.900000000000006,31.59,19.31,158.40001,1.0,117.700005,145.9,146.49999999999997,30.533339
-29.161667,23.696389,02-11-2012,22.200000000000003,33.809998,14.12,231.3,0.1,210.2,53.60000000000004,90.0,29.726675
-28.7115,24.07288889,02-11-2012,22.900000000000002,34.1,14.0,232.2,0.2,210.40001,59.399999999999935,92.8999999999999,30.439999
-29.1825,23.575556,02-11-2012,21.1,33.73,14.24,231.5,0.1,211.5,51.699999999999974,90.60000000000001,29.713333
-29.7775,29.470833,05-11-2012,29.0,24.88,10.26,132.3,3.8,104.4,156.49999999999997,207.99999999999974,23.430004
-29.987778,29.851667,05-11-2012,24.700000000000003,25.41,11.75,128.1,6.1,104.200005,174.99999999999994,233.70000000000005,24.193333
-29.744167,29.905833,05-11-2012,25.8,26.349998,12.37,132.6,3.9,107.8,164.40000000000012,215.59999999999985,24.98
-26.970278,27.211111,05-11-2012,55.300000000000004,29.92,13.48,181.7,1.7,129.0,130.5,144.39999999999998,27.806662
-26.45,28.085833,05-11-2012,93.10000000000001,28.269999,12.559999,166.7,2.2,78.1,192.19999999999993,199.50000000000006,26.596663
-33.818056,19.694722,05-11-2012,12.0,27.81,13.25,177.0,7.8,163.40001,92.10000000000001,332.1,24.166676
-33.897778,20.012778,05-11-2012,12.100000000000001,28.029999,13.48,171.7,5.7000003,159.0,73.6,255.79999999999998,24.49667
-34.065833,20.404167,06-11-2012,12.8,27.939999,14.63,157.90001,6.0,144.7,70.90000000000005,240.60000000000005,24.41
-24.670833,28.560833,06-11-2012,97.30000000000001,31.33,15.009999,176.90001,3.2,84.4,184.90000000000006,185.70000000000005,29.993338
-25.127778,27.628889,06-11-2012,77.2,33.03,16.51,190.40001,3.1000001,116.9,138.20000000000007,142.3,31.056671
-25.20639,27.558,06-11-2012,75.2,32.91,16.279999,190.1,3.2,118.6,136.39999999999992,141.89999999999995,30.853336
-24.39619444,27.08983333,06-11-2012,53.2,34.079998,18.119999,199.3,4.1,148.5,108.10000000000004,115.19999999999987,32.343334
-24.69514,27.40906,06-11-2012,68.5,33.48,17.82,194.90001,3.6000001,129.7,129.19999999999996,136.00000000000009,31.283325
-26.03611,30.99778,06-11-2012,82.2,28.769999,15.63,147.5,85.5,28.0,473.7999999999999,475.00000000000006,27.470001
-27.363611,31.783333,06-11-2012,37.800000000000004,30.07,17.24,135.6,44.9,43.2,381.9,383.40000000000003,28.836668
-30.733889,29.828333,06-11-2012,25.8,25.46,13.99,127.0,22.800001,84.0,222.59999999999988,306.0,24.006659
-27.38972222,26.46388889,06-11-2012,33.800000000000004,31.33,14.0199995,199.1,1.3000001,166.90001,98.60000000000002,132.30000000000015,28.81334
-27.398611,26.614722,06-11-2012,36.6,31.17,14.059999,197.8,1.2,162.90001,108.10000000000002,140.80000000000013,28.72
-27.671111,27.236944,06-11-2012,41.900000000000006,30.429998,13.2699995,189.0,1.3000001,149.2,111.4000000000001,136.0999999999999,28.053335
-29.160278,26.573333,06-11-2012,22.8,30.22,11.94,199.0,1.1,177.3,90.70000000000005,137.49999999999997,27.213333
-28.69485,28.23487,06-11-2012,46.0,26.5,10.84,160.1,1.3000001,116.3,133.39999999999986,176.9000000000001,24.08667
-28.883333,27.89,06-11-2012,36.800000000000004,27.369999,11.349999,166.6,1.5,131.6,123.10000000000002,168.49999999999994,24.783333
-34.092222,21.295278,06-11-2012,21.1,25.949999,13.349999,151.0,5.6,129.7,98.19999999999999,276.5999999999999,23.033329
-34.075556,20.145556,06-11-2012,13.100000000000001,27.32,13.71,162.0,7.0,148.0,76.50000000000003,257.70000000000005,23.826666
-29.161667,23.696389,07-11-2012,22.200000000000003,33.809998,14.12,231.3,0.1,210.2,53.60000000000004,90.0,29.726675
-22.935,28.004167,07-11-2012,41.1,34.28,18.75,192.3,0.3,153.3,78.39999999999998,78.89999999999992,32.59999
-26.905,32.324722,07-11-2012,25.5,31.57,17.65,139.40001,40.2,85.5,341.0,342.80000000000007,30.023336
-30.398056,30.601944,07-11-2012,26.1,26.18,17.529999,123.3,29.800001,47.2,293.69999999999993,404.8000000000002,24.383327
-30.27402,30.69602,07-11-2012,25.700000000000003,26.109999,17.44,122.1,29.5,47.0,273.9000000000001,384.80000000000024,24.333332
-27.3,28.586944,07-11-2012,77.2,27.769999,11.21,160.2,1.9,86.700005,245.09999999999997,261.6999999999998,25.913334
-29.615556,27.065278,07-11-2012,25.0,28.83,11.5,182.0,1.2,158.2,107.19999999999995,169.0999999999998,25.813335
-34.405833,19.600556,07-11-2012,15.4,23.369999,13.059999,141.90001,13.3,122.0,115.69999999999999,369.9,20.390005
-27.01011111,26.69808333,08-11-2012,37.1,30.599998,14.17,190.6,1.2,155.3,102.69999999999999,122.69999999999999,28.256668
-30.830556,26.921389,08-11-2012,21.0,28.539999,10.42,185.7,1.3000001,165.7,110.9,190.09999999999994,25.166668
-22.91028,29.61111,08-11-2012,50.6,30.539999,18.02,167.7,1.0,119.6,122.4,122.39999999999995,29.736668
-26.861111,28.884722,08-11-2012,91.80000000000001,27.529999,11.46,158.90001,2.5,71.6,227.7,235.10000000000002,25.770002
-27.00222,28.76528,08-11-2012,86.60000000000001,27.779999,11.37,160.1,2.3,77.700005,234.89999999999998,245.70000000000013,25.99667
-27.02314,28.59389,08-11-2012,86.10000000000001,27.96,11.53,162.3,2.3,80.4,235.50000000000006,247.40000000000006,26.346672
-26.648056,27.089444,08-11-2012,54.5,29.83,13.469999,180.40001,1.7,128.5,124.40000000000003,136.09999999999997,27.82666
-26.880278,26.965,08-11-2012,47.6,30.279999,13.849999,185.1,1.6,139.8,116.99999999999994,131.6000000000002,28.09333
-26.98472222,26.63227778,08-11-2012,36.4,30.679998,14.34,191.0,1.3000001,156.40001,100.40000000000003,120.30000000000001,28.396671
-29.028629,24.638389,08-11-2012,22.6,32.96,13.65,227.7,0.1,206.2,62.500000000000036,100.99999999999999,29.506674
-30.679722,26.7125,08-11-2012,22.200000000000003,29.42,10.7699995,188.5,1.0,167.3,103.00000000000003,177.10000000000005,25.94
-30.160091,27.40124,08-11-2012,25.200000000000003,28.17,11.53,176.5,1.5,152.5,127.6,200.19999999999996,25.226667
-30.336111,27.359444,08-11-2012,24.6,28.109999,11.11,174.2,1.6,150.8,134.30000000000013,208.10000000000002,25.080006
-34.329722,18.990278,08-11-2012,17.6,22.359999,12.96,142.40001,33.2,89.9,169.40000000000006,519.0,19.503342
-29.658056,25.973333,09-11-2012,19.3,30.01,11.83,206.2,1.0,187.8,67.10000000000005,113.30000000000015,26.670004
-31.000833,26.353056,09-11-2012,16.1,28.109999,9.63,188.2,0.90000004,172.8,78.99999999999999,159.29999999999993,24.766668
-29.803611,30.516111,09-11-2012,25.400000000000002,25.99,14.32,122.3,5.5,97.700005,173.60000000000008,247.80000000000007,24.573345
-25.99136,27.84208,12-11-2012,89.80000000000001,28.859999,13.799999,168.6,2.2,83.200005,179.80000000000004,184.49999999999991,27.259998
-26.861111,28.884722,12-11-2012,91.80000000000001,27.529999,11.46,158.90001,2.5,71.6,227.7,235.10000000000002,25.770002
-26.45,28.085833,12-11-2012,93.10000000000001,28.269999,12.559999,166.7,2.2,78.1,192.19999999999993,199.50000000000006,26.596663
-27.671111,27.236944,12-11-2012,41.900000000000006,30.429998,13.2699995,189.0,1.3000001,149.2,111.4000000000001,136.0999999999999,28.053335
-33.38056,19.30167,12-11-2012,10.4,25.939999,11.01,174.90001,11.2,161.3,82.30000000000003,323.70000000000005,22.01
-32.502778,19.535833,12-11-2012,4.3,30.65,12.63,208.1,0.8,204.0,24.599999999999987,152.10000000000008,26.279999
-27.01011111,26.69808333,13-11-2012,37.1,30.599998,14.17,190.6,1.2,155.3,102.69999999999999,122.69999999999999,28.256668
-31.860278,18.6875,13-11-2012,9.9,29.98,13.13,206.2,0.7,196.8,36.09999999999997,171.30000000000004,26.016674
-25.73411,27.21422,13-11-2012,69.4,30.39,13.67,178.8,2.3,112.700005,139.70000000000005,147.79999999999995,28.530005
-22.43772222,31.07805556,13-11-2012,37.300000000000004,33.88,20.8,182.1,0.5,146.7,110.09999999999998,110.79999999999997,32.88333
-29.380556,30.2775,13-11-2012,43.0,25.599998,11.559999,125.3,15.5,79.9,245.59999999999994,276.70000000000005,24.09001
-27.169444,29.233889,13-11-2012,80.4,27.019999,10.95,152.5,2.0,76.0,240.20000000000002,248.2,25.413336
-27.00222,28.76528,13-11-2012,86.60000000000001,27.779999,11.37,160.1,2.3,77.700005,234.89999999999998,245.70000000000013,25.99667
-26.970278,27.211111,13-11-2012,55.300000000000004,29.92,13.48,181.7,1.7,129.0,130.5,144.39999999999998,27.806662
-26.880278,26.965,13-11-2012,47.6,30.279999,13.849999,185.1,1.6,139.8,116.99999999999994,131.6000000000002,28.09333
-26.98472222,26.63227778,13-11-2012,36.4,30.679998,14.34,191.0,1.3000001,156.40001,100.40000000000003,120.30000000000001,28.396671
-27.935,26.126667,13-11-2012,25.900000000000002,31.31,12.71,204.5,1.1,179.8,79.8000000000001,109.40000000000018,28.443333
-32.595833,19.009444,13-11-2012,6.9,30.71,13.21,195.3,5.6,188.2,43.90000000000001,208.50000000000003,26.176666
-25.45963889,28.26430556,13-11-2012,97.0,31.24,14.9,176.7,2.5,84.5,188.70000000000005,189.89999999999995,29.960007
-29.161667,23.696389,14-11-2012,22.200000000000003,33.809998,14.12,231.3,0.1,210.2,53.60000000000004,90.0,29.726675
-25.81048333,27.90955222,14-11-2012,88.7,29.99,14.92,173.7,2.3,89.3,171.2,174.3999999999998,28.47666
-27.3,28.586944,14-11-2012,77.2,27.769999,11.21,160.2,1.9,86.700005,245.09999999999997,261.6999999999998,25.913334
-33.31388889,19.07472222,14-11-2012,9.9,28.56,13.44,180.2,16.300001,164.2,85.89999999999996,335.5999999999999,24.496664
-33.13083,18.86278,14-11-2012,8.5,29.31,14.059999,184.0,12.6,172.2,69.10000000000002,284.3,25.056662
-27.5275,30.858056,15-11-2012,78.4,27.07,13.25,136.2,33.8,22.7,460.9999999999999,462.3000000000002,25.96
-33.7075,18.97444444,15-11-2012,11.200000000000001,27.91,13.809999,178.5,18.300001,160.0,122.59999999999997,451.59999999999997,24.113338
-34.250556,20.9925,16-11-2012,13.100000000000001,28.47,16.89,174.5,8.8,160.5,86.60000000000001,236.90000000000003,25.593338
-24.679167,30.8025,19-11-2012,184.60000000000002,27.609999,14.559999,144.5,64.8,0.0,448.09999999999997,514.9999999999999,26.969997
-26.45,28.085833,19-11-2012,141.4,27.42,13.79,155.90001,2.1000001,21.5,295.0999999999999,334.4000000000001,27.519995
-28.116667,26.725278,19-11-2012,136.20000000000002,29.26,15.5,179.40001,1.1,50.0,214.7,232.09999999999982,29.34333
-29.160278,26.573333,19-11-2012,134.9,29.13,14.349999,181.7,1.1,53.5,215.10000000000005,235.59999999999997,28.923332
-27.01011111,26.69808333,20-11-2012,139.5,28.98,15.53,175.6,1.1,43.100002,223.7,243.6,29.473335
-24.183889,30.823889,20-11-2012,111.0,32.62,18.609999,154.2,3.5,48.600002,244.8,275.2,31.503338
-25.127778,27.628889,20-11-2012,122.4,32.02,17.26,176.6,2.9,60.2,241.20000000000007,260.6,32.156673
-25.20639,27.558,20-11-2012,124.5,31.91,17.21,177.0,3.0,58.5,241.69999999999993,260.9,32.003338
-26.861111,28.884722,20-11-2012,134.5,26.9,12.91,151.0,2.3,23.1,317.79999999999995,363.8,26.87
-27.00222,28.76528,20-11-2012,143.5,26.96,13.04,150.40001,2.2,14.0,332.5,380.4000000000001,27.080002
-26.648056,27.089444,20-11-2012,144.3,28.46,14.83,165.40001,1.6,28.2,242.40000000000003,269.59999999999997,28.899994
-26.970278,27.211111,20-11-2012,144.9,28.49,15.059999,166.2,1.6,28.5,250.10000000000002,277.0,28.906662
-26.880278,26.965,20-11-2012,142.70000000000002,28.869999,15.36,168.40001,1.5,32.8,237.19999999999996,261.2000000000002,29.276663
-26.98472222,26.63227778,20-11-2012,140.20000000000002,29.09,15.62,174.1,1.2,40.8,222.20000000000005,242.00000000000003,29.616669
-31.396,29.2651,20-11-2012,118.9,26.46,18.4,131.90001,12.6,13.3,321.9,452.40000000000003,25.416662
-31.554722,29.245556,20-11-2012,121.7,25.25,17.35,122.9,16.4,5.0,338.50000000000006,490.59999999999985,24.449997
-34.031944,22.053333,20-11-2012,13.3,26.3,15.9,148.5,5.1,135.2,94.20000000000007,226.79999999999998,23.899992
-34.039722,22.133333,20-11-2012,13.4,26.119999,16.22,146.6,5.7000003,133.1,98.90000000000002,236.2,23.793333
-29.161667,23.696389,21-11-2012,74.60000000000001,33.17,16.65,204.3,0.1,133.40001,126.30000000000004,137.2,32.363342
-28.7115,24.07288889,21-11-2012,90.10000000000001,32.719997,16.43,204.8,0.2,119.200005,146.49999999999994,158.0999999999999,32.55
-28.747778,31.745833,21-11-2012,158.20000000000002,29.96,19.93,147.8,25.800001,0.0,513.2000000000002,766.9000000000002,28.819998
-28.141944,26.417778,21-11-2012,133.4,29.57,15.179999,184.3,1.1,57.5,207.3,224.29999999999995,29.606665
-30.27402,30.69602,10-10-2012,182.0,23.9,16.01,100.3,80.3,0.0,263.5000000000001,368.10000000000025,23.41
-29.160278,26.573333,21-11-2012,134.9,29.13,14.349999,181.7,1.1,53.5,215.10000000000005,235.59999999999997,28.923332
-30.570833,29.150556,21-11-2012,164.8,24.73,12.66,133.40001,26.0,0.0,288.1999999999999,340.9,24.120007
-31.104278,29.399722,21-11-2012,132.9,26.14,17.06,130.3,18.7,2.9,309.0,406.30000000000007,25.2
-34.02861,22.22222,21-11-2012,14.200000000000001,25.66,15.96,143.1,6.3,128.6,112.99999999999997,259.79999999999995,23.326666
-34.005833,22.351111,21-11-2012,15.4,25.1,16.0,139.6,8.1,123.200005,139.3000000000001,301.3999999999999,22.873333
-29.140556,31.391944,22-11-2012,163.70000000000002,28.38,19.52,139.5,41.8,0.0,540.1000000000001,797.5999999999999,27.473341
-24.39619444,27.08983333,22-11-2012,104.30000000000001,33.2,18.529999,184.5,4.0,85.200005,198.60000000000005,212.3999999999999,33.403336
-28.75,30.442778,22-11-2012,182.8,29.949999,17.42,152.1,23.4,0.0,353.7000000000001,438.30000000000007,29.350002
-27.38972222,26.46388889,22-11-2012,132.4,29.71,15.66,184.3,1.2,58.4,218.10000000000002,234.70000000000016,30.036673
-27.671111,27.236944,22-11-2012,145.70000000000002,28.949999,15.0,172.1,1.2,33.600002,237.7000000000001,260.3999999999999,29.283337
-30.568333,29.422778,22-11-2012,158.10000000000002,24.92,12.809999,132.2,21.5,0.0,289.20000000000005,345.6,24.276669
-31.031389,28.883333,22-11-2012,140.6,26.029999,15.08,135.2,4.4,1.5,275.70000000000005,345.99999999999983,25.216665
-30.86013889,29.07125,22-11-2012,144.20000000000002,26.359999,15.589999,135.8,4.6,0.0,275.1,339.5000000000001,25.606665
-30.77586667,29.03221667,22-11-2012,151.4,26.25,15.309999,136.3,10.2,0.0,275.70000000000005,335.90000000000015,25.569998
-25.99136,27.84208,26-11-2012,147.70000000000002,28.119999,14.75,158.8,2.1000001,18.4,293.20000000000005,327.69999999999993,28.136663
-26.73806,27.59194,26-11-2012,147.0,27.859999,14.559999,161.40001,1.8000001,21.7,271.20000000000005,304.40000000000003,28.066671
-26.45,28.085833,26-11-2012,141.4,27.42,13.79,155.90001,2.1000001,21.5,295.0999999999999,334.4000000000001,27.519995
-33.818056,19.694722,26-11-2012,11.9,30.429998,15.95,199.7,6.4,187.0,61.800000000000004,273.1,27.350006
-33.897778,20.012778,26-11-2012,11.0,30.769999,16.24,193.5,4.9,182.3,56.099999999999994,213.7,27.603336
-34.065833,20.404167,27-11-2012,11.200000000000001,30.529999,17.39,178.8,5.3,167.40001,60.30000000000005,202.20000000000005,27.436666
-28.404444,30.013056,27-11-2012,184.3,28.74,15.19,150.2,28.9,0.0,380.4,470.5,28.323341
-27.169444,29.233889,27-11-2012,142.6,26.349998,12.58,145.40001,1.9,9.8,329.3,384.29999999999995,26.450003
-26.861111,28.884722,27-11-2012,134.5,26.9,12.91,151.0,2.3,23.1,317.79999999999995,363.8,26.87
-27.3,28.586944,27-11-2012,156.9,26.849998,12.98,150.5,1.8000001,1.4,355.4,404.49999999999983,27.02
-29.042222,24.6,27-11-2012,91.10000000000001,32.07,15.88,203.3,0.1,116.700005,149.20000000000002,163.19999999999993,31.623337
-29.028629,24.638389,27-11-2012,93.10000000000001,32.01,15.82,203.0,0.1,114.6,151.70000000000005,165.89999999999998,31.550007
-33.501667,21.624167,27-11-2012,15.0,28.5,13.059999,175.2,0.1,161.0,70.10000000000002,150.50000000000009,25.75
-34.075556,20.145556,27-11-2012,11.100000000000001,30.0,16.57,183.0,6.0,171.40001,60.300000000000026,217.40000000000003,26.89
-25.45963889,28.26430556,27-11-2012,126.9,30.599998,15.849999,167.0,2.4,46.3,284.30000000000007,315.69999999999993,30.716673
-28.338333,31.373611,27-11-2012,164.60000000000002,28.67,17.369999,141.8,37.2,0.0,528.2000000000002,725.2000000000002,27.816662
-28.068333,31.55,27-11-2012,137.8,30.9,19.73,149.6,18.300001,12.900001,475.10000000000014,672.5000000000001,29.833334
-25.57877778,29.12747222,27-11-2012,125.9,30.109999,14.809999,161.7,2.2,42.0,315.30000000000007,352.90000000000015,29.999998
-29.161667,23.696389,28-11-2012,74.60000000000001,33.17,16.65,204.3,0.1,133.40001,126.30000000000004,137.2,32.363342
-27.01011111,26.69808333,28-11-2012,139.5,28.98,15.53,175.6,1.1,43.100002,223.7,243.6,29.473335
-25.81048333,27.90955222,28-11-2012,141.8,29.289999,15.74,163.5,2.2,28.7,283.9,313.0999999999998,29.34666
-26.648056,27.089444,28-11-2012,144.3,28.46,14.83,165.40001,1.6,28.2,242.40000000000003,269.59999999999997,28.899994
-26.970278,27.211111,28-11-2012,144.9,28.49,15.059999,166.2,1.6,28.5,250.10000000000002,277.0,28.906662
-26.880278,26.965,28-11-2012,142.70000000000002,28.869999,15.36,168.40001,1.5,32.8,237.19999999999996,261.2000000000002,29.276663
-27.802778,28.768333,28-11-2012,176.60000000000002,26.18,12.429999,145.5,23.800001,0.0,330.4,375.70000000000005,26.16667
-26.98472222,26.63227778,28-11-2012,140.20000000000002,29.09,15.62,174.1,1.2,40.8,222.20000000000005,242.00000000000003,29.616669
-34.405833,19.600556,28-11-2012,8.9,25.81,15.71,161.7,10.5,150.40001,74.6,305.59999999999997,23.08667
-29.641944,30.6875,29-11-2012,241.4,27.26,18.33,133.90001,84.200005,0.0,385.4999999999999,454.8999999999999,26.37
-25.73411,27.21422,29-11-2012,151.20000000000002,29.16,14.7,165.6,2.2,21.800001,262.20000000000005,291.19999999999993,29.493338
