Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,red,blue,green,nir,swir16,swir22,NDMI,MNDWI,NDVI,NDTI,SI,SI1,SI2,SWIR_Ratio,ppt,tmax,tmin,pet,soil,def,ppt_3mo,ppt_6mo,tmax_3mo,T_range,Month,DayOfYear
-29.033333,23.983333,2012-08-15,161.718,1149.0,10.0,,,,,,,,,,,,,,,0.0,23.029999,2.95,121.4,0.2,121.4,38.20000000000004,104.70000000000016,20.466663,20.079999,8,228
-28.69485,28.23487,2012-08-15,168.204,415.0,12.0,4608.0,4138.0,4584.0,6304.0,5474.5,4503.5,0.07042492677335764,-0.08853208728935638,0.15542521994134756,0.0026109660574412247,4366.681119568957,6193.279260617916,7705.177739676094,1.2156100810480468,0.0,19.619999,2.19,96.5,1.6,96.4,43.49999999999985,98.30000000000008,17.183338,17.429999,8,228
-29.615556,27.065278,2012-08-15,111.445,347.0,23.0,10910.5,9434.0,10202.0,12342.5,13969.5,12585.0,-0.06183490422620834,-0.1558653786484076,0.06158345159764306,0.033558318531675395,10145.42542232705,14423.56981644974,17666.923055529507,1.1100119189511235,0.7000000000000001,20.06,2.01,104.3,1.4,103.5,61.89999999999994,127.49999999999984,17.233335,18.049999999999997,8,228
-28.883333,27.89,2012-08-15,97.272,262.1,20.0,9907.5,8782.0,9744.0,15026.0,12860.0,11680.0,0.07767338449401105,-0.13785170766236005,0.20528606092205184,0.008319975574383593,9327.789931168047,13239.413893749224,16438.601407966555,1.1010273972602644,0.2,19.619999,1.7199999,96.6,1.7,96.3,45.400000000000006,102.39999999999992,16.856667,17.8999991,8,228
-34.405833,19.600556,2012-08-15,53.807,1055.0,33.0,,,,,,,,,,,,,,,87.80000000000001,15.759999,7.3999996,62.3,55.8,0.0,254.2,380.7,16.253338,8.3599994,8,228
-25.447222,30.711667,2012-08-15,44.011,151.1,10.0,10016.5,9221.0,9776.0,12316.5,13044.0,11087.5,-0.028686342934878935,-0.1432077125328653,0.10298661174047329,0.012151067323481056,9610.522696503036,13614.591923741233,16760.885694079534,1.176459977452075,0.0,25.58,8.679999,108.1,8.8,107.6,0.900000000000037,104.8,24.423336,16.900000999999996,8,228
-30.13573889,30.67422222,2012-08-16,32.655,155.7,10.0,9741.0,9157.5,9897.0,11768.5,10643.0,9988.0,0.05021975325167861,-0.03631937682570577,0.09426067551546947,-0.007943782462572524,9444.744967440889,13369.625546364416,16634.226650193268,1.0655786944333092,11.4,23.56,12.75,91.1,5.8,79.8,106.49999999999991,223.8999999999998,23.293331,10.809999999999999,8,229
-26.648056,27.089444,2012-08-16,217.832,683.0,12.0,11604.0,9727.0,10491.0,13945.0,18105.5,14788.5,-0.12981076738272374,-0.26627384470127374,0.09162785236212732,0.05037338764426318,10624.128576029188,15141.576701255388,18420.869306305824,1.224295905602318,0.0,23.26,3.98,118.6,1.9,118.5,11.70000000000003,73.39999999999998,20.743328,19.28,8,229
-27.902778,24.615556,2012-08-16,187.5695,1013.5,10.0,12038.5,9547.0,10847.0,14493.5,17966.0,15010.0,-0.10697946672006622,-0.247075972651233,0.09252977536559592,0.05206353367852985,10720.613765078939,15364.592127681099,18807.66067989318,1.196935376415715,0.0,24.38,3.9199998,131.7,0.3,131.7,26.70000000000009,86.30000000000013,21.656662,20.4600002,8,229
-30.160091,27.40124,2012-08-16,63.841,182.2,17.0,11123.0,9475.0,10335.0,12693.0,15351.0,13304.0,-0.09477963200684605,-0.19528147629058557,0.0659220691971781,0.036722900549911286,10265.983878810643,14611.528119946934,17897.177961902264,1.1538634996993298,2.4000000000000004,19.71,3.11,101.1,1.8000001,98.700005,72.6,151.09999999999994,16.426666,16.6,8,229
-30.336111,27.359444,2012-08-16,57.581,176.1,18.0,10523.5,9141.0,9923.0,9273.0,8246.0,8026.0,0.0586220674696041,0.09230007155044256,-0.06316773166973928,0.02936932971413186,9807.920957063225,13939.222835222916,17110.460608937447,1.027410914527772,3.3000000000000003,19.55,2.75,100.5,1.9,97.200005,73.8000000000001,159.70000000000005,16.133339,16.8,8,229
-30.830556,26.921389,2012-08-17,77.51,184.4,29.0,10054.5,9100.5,9657.0,10362.0,9697.5,9190.0,0.03312644881477588,-0.002092536619390829,0.015061347439570863,0.0201658930066204,9565.614316393903,13561.418454571778,16648.414924550627,1.0552230685527633,16.7,21.9,4.14,119.4,1.4,103.5,44.60000000000001,120.29999999999993,18.380001,17.759999999999998,8,230
-29.658056,25.973333,2012-08-17,275.685,777.0,10.0,9909.5,8669.0,9543.0,11938.5,12674.0,10634.5,-0.029883189436261944,-0.1409281181077547,0.09286891248626834,0.01884076596838443,9268.519595922533,13166.23527246874,16260.95323927844,1.1917814659833448,7.300000000000001,23.07,3.6499999,133.5,1.1,126.5,18.80000000000005,78.40000000000015,19.460005,19.4200001,8,230
-31.000833,26.353056,2012-08-17,231.75,614.0,53.0,10317.0,9067.0,9856.0,12277.0,13599.0,11538.0,-0.051089812954088536,-0.15958217863994817,0.08674869434363068,0.0228523273682644,9671.827076617943,13735.027411694526,16905.375298998835,1.1786271450857932,12.6,21.439999,2.84,119.5,1.0,107.5,43.69999999999998,117.1999999999999,17.933332,18.599999,8,230
-30.679722,26.7125,2012-08-17,72.458,197.9,14.0,,,,,,,,,,,,,,,14.6,22.55,4.25,121.0,1.1,107.0,38.80000000000003,113.40000000000003,19.246666,18.3,8,230
-29.803611,30.516111,2012-08-17,112.259,464.0,10.0,10034.5,8732.0,9441.0,12298.0,14395.0,12957.0,-0.07855992207694873,-0.20783688538345274,0.10135452815403516,0.030474185515134245,9360.622522033456,13301.8425133513,16311.69811055857,1.1109824805124557,34.2,23.42,9.94,100.6,5.0,67.8,56.10000000000009,124.40000000000006,22.413343,13.480000000000002,8,230
-28.760833,17.730278,2012-08-18,173.226,668.0,10.0,,,,,,,,,,,,,,,3.0,27.23,11.78,139.1,0.0,136.2,14.50000000000001,29.4,24.676666,15.450000000000001,8,231
-22.43772222,31.07805556,2012-08-19,96.904,264.4,13.0,11218.0,9811.5,10489.5,14309.0,14247.5,11599.0,0.0021536252692031512,-0.15191817924566378,0.12108747600579732,0.033559829551998,10491.206174696978,14903.323664538726,18224.67191748592,1.2283386498836,23.4,30.83,14.78,139.40001,0.5,117.200005,23.599999999999973,38.09999999999995,29.569996,16.049999999999997,8,232
-24.679167,30.8025,2012-08-20,97.034,218.9,10.0,10854.5,8720.5,9804.5,13212.5,16096.0,14959.5,-0.09838442772574477,-0.24291036852570322,0.09797648232018907,0.05082530616196307,9729.165804425373,13923.62346876703,17029.25455649777,1.0759717905010122,66.5,24.279999,8.97,118.6,7.5,54.9,66.89999999999996,76.89999999999985,22.786663,15.309999,8,233
-25.99136,27.84208,2012-08-20,125.113,468.0,95.0,10505.0,9053.5,9613.5,12086.5,15111.0,13706.5,-0.11120507399577127,-0.2223503003094088,0.07000420512139491,0.04431244874120813,9752.282681505905,13867.980647880931,16874.248709201842,1.1024696311968694,34.300000000000004,25.49,7.75,140.90001,2.5,108.1,34.50000000000004,47.19999999999991,22.89333,17.74,8,233
-30.27402,30.69602,2012-08-20,114.117,557.0,12.0,10215.0,9236.0,9830.0,14500.0,13839.0,11672.0,0.023324746815342735,-0.16937766699057769,0.1733764920089008,0.019206784734347622,9713.17352877009,13771.344197281542,16919.776032796653,1.1856579849211688,66.2,22.99,13.7,95.700005,8.5,31.7,121.50000000000011,203.60000000000025,22.759998,9.29,8,233
-26.880278,26.965,2012-08-20,220.734,799.0,149.0,11726.0,9864.5,10749.0,13898.5,17607.5,14204.0,-0.11772360820161203,-0.24186694408689283,0.08478214209057705,0.043470522803114385,10755.0512318631,15323.427692588888,18717.596994539657,1.2396156012390789,22.5,25.32,6.54,147.40001,1.7,125.9,23.999999999999925,46.90000000000018,22.699997,18.78,8,233
-26.98472222,26.63227778,2012-08-20,221.38,1075.0,18.0,11792.5,10038.5,11032.5,14718.5,17442.0,14866.0,-0.08468462865938003,-0.22509613865037062,0.11036928067594542,0.033296823658269296,10880.211911998773,15486.592217140605,19014.483814976415,1.1732813130633581,18.4,25.43,6.87,149.5,1.4,132.0,19.80000000000002,48.80000000000001,22.683338,18.56,8,233
-33.7075,18.97444444,2012-08-20,7.424,114.0,52.0,4279.0,4004.5,4188.0,5532.0,4366.5,3983.5,0.11774511289589212,-0.020866210766263125,0.12771379064315433,0.01074760836187539,4139.475268678387,5860.534211998083,7203.138569401535,1.0961466047445438,67.3,20.65,8.59,85.6,59.0,8.0,292.7,496.7,18.403337,12.059999999999999,8,233
-24.183889,30.823889,2012-08-21,213.316,604.0,10.0,10100.0,8743.0,9747.0,13520.5,13302.5,11431.5,0.008127353390746717,-0.15425497299290591,0.14481065176435662,0.017786063384894354,9397.036766981388,13358.519715896668,16536.44635343398,1.1636705594191386,30.3,28.619999,13.32,126.1,4.0,97.1,30.4,34.89999999999999,27.90667,15.299999,8,234
-29.380556,30.2775,2012-08-21,16.794,109.4,10.0,9637.0,8644.5,9140.0,10807.0,13850.5,13383.0,-0.1234310047652839,-0.20488897588134142,0.05722950498923862,0.026468551951855854,9127.26938903416,12946.009008570943,15847.357800276992,1.0349323768960543,70.60000000000001,22.85,7.2,104.1,4.3,36.7,79.89999999999995,114.50000000000006,21.560009,15.650000000000002,8,234
-26.45,28.085833,2012-08-21,144.29,659.0,47.0,13536.5,10252.0,11349.0,17054.0,20740.0,16377.0,-0.0975287082605702,-0.29265480382685566,0.11498667887089092,0.08790259387996992,11780.330980070126,16980.587040794555,20424.008843760326,1.2664102094400607,38.5,24.65,6.64,137.2,2.4,100.5,39.29999999999993,52.30000000000005,22.229996,18.009999999999998,8,234
-33.464444,18.740556,2012-08-21,143.406,1482.0,65.0,9606.0,8456.0,9550.5,18025.0,13095.5,10180.0,0.15840041130444513,-0.1565397862757213,0.3046940031124451,0.0028971889437005567,9012.67640604055,12797.623685669148,15968.444578292527,1.2863948919449775,56.1,19.8,8.26,85.8,36.8,12.0,231.10000000000005,398.7000000000001,17.703335,11.540000000000001,8,234
-25.45963889,28.26430556,2012-08-21,245.332,777.0,82.0,,,,,,,,,,,,,,,31.3,28.33,9.32,146.40001,2.7,116.5,31.400000000000023,37.09999999999995,26.000006,19.009999999999998,8,234
-25.81048333,27.90955222,2012-08-22,262.586,612.0,10.0,10723.0,9147.5,9890.5,12239.5,12834.5,11085.5,-0.02372975991066434,-0.12954895489548898,0.06604246053347822,0.04038615470444107,9903.971047009376,14094.661586927159,17218.637446093115,1.1577736683054336,29.1,26.68,8.7,142.1,2.6000001,114.3,29.19999999999998,40.09999999999982,24.179993,17.98,8,235
-24.058889,31.237222,2012-08-22,234.99,754.0,22.0,11058.5,9717.5,10371.0,14346.0,14591.0,12696.5,-0.00846666897052214,-0.16905696658921493,0.12940620756165197,0.03208194311579817,10366.338492929894,14721.420736464263,18007.716943021955,1.1492143504115218,38.2,28.96,14.13,121.200005,1.2,84.9,38.80000000000004,45.70000000000003,27.996656,14.83,8,235
-27.169444,29.233889,2012-08-22,278.433,482.0,10.0,12774.0,10509.0,11437.0,14938.0,19864.0,15931.5,-0.14154358944888185,-0.26922462541132786,0.0780889145496533,0.05522283259675332,11586.283528379581,16541.28643727567,20110.17468845062,1.2468380252957898,53.5,23.24,4.4,121.3,2.2,70.4,54.99999999999999,67.59999999999997,20.77667,18.839999999999996,8,235
-27.273889,28.49,2012-08-22,42.226,116.7,10.0,,,,,,,,,,,,,,,46.2,23.71,3.98,124.8,2.2,80.8,48.8,73.90000000000028,21.259998,19.73,8,235
-27.802778,28.768333,2012-08-22,131.851,310.4,12.0,10616.5,9883.0,10205.0,11278.5,12132.0,10573.5,-0.03645799961555697,-0.08626941845368633,0.030235213519068146,0.019763225512090775,10243.18649151718,14504.611723517455,17734.874858594296,1.1473967938714602,41.400000000000006,22.609999,3.4399998,118.6,1.7,79.200005,45.29999999999995,72.8,20.073334,19.1699992,8,235
-28.058889,30.373611,2012-08-22,125.392,697.0,80.0,11542.0,9917.0,10609.0,13744.0,15522.5,12752.5,-0.06076913877641652,-0.18802977249679434,0.08708376176540344,0.04211999458263717,10698.69216306367,15217.248535789904,18550.351317427925,1.217212311311498,113.6,24.41,7.48,115.4,2.4,7.4,116.1,135.40000000000006,22.82333,16.93,8,235
-29.161667,23.696389,2012-08-23,108.381,258.1,10.0,10421.0,9476.0,10982.0,8372.5,7718.0,7656.0,0.04067617538298971,0.17454545454545362,-0.10900045228403381,-0.026211278792692493,9937.273066591257,14085.163009351365,17860.463067905042,1.0080982236154519,1.9,25.26,5.5,142.90001,0.1,141.1,10.90000000000003,76.20000000000002,22.210007,19.76,8,236
-28.7115,24.07288889,2012-08-23,180.196,947.0,10.0,11049.5,9284.0,10442.5,13237.0,14208.5,12437.0,-0.03539742398571702,-0.15277270698957385,0.09007061536244379,0.028243067187790676,10128.354160474444,14432.051352804978,17813.756271488615,1.1424378869502199,3.0,26.39,5.06,146.3,0.2,143.40001,11.599999999999934,70.1999999999999,23.126667,21.330000000000002,8,236
-31.860278,18.6875,2012-08-23,5.0,119.2,11.0,9633.0,8772.0,9489.0,12651.5,11565.5,10039.5,0.04484453070157309,-0.09862499703151299,0.1354528932666197,0.007530593034201405,9192.4249249042,13028.533033308086,16117.809838808746,1.1519996015737721,19.200000000000003,22.25,7.6699996,106.6,0.7,88.4,104.0,197.50000000000009,19.916672,14.5800004,8,236
-27.937778,31.209444,2012-08-23,57.748,247.0,15.0,10883.5,9724.5,10274.0,12445.0,13849.0,11971.5,-0.05339621206358845,-0.14819881440948413,0.06693529373941717,0.028807751388396415,10287.69146844908,14595.083846967102,17848.572730053234,1.1568308064987582,155.8,25.66,11.24,110.0,40.2,0.0,156.10000000000005,168.80000000000007,24.503332,14.42,8,236
-26.648056,27.089444,2012-08-23,298.914,695.0,10.0,11604.0,9727.0,10491.0,13945.0,18105.5,14788.5,-0.12981076738272374,-0.26627384470127374,0.09162785236212732,0.05037338764426318,10624.128576029188,15141.576701255388,18420.869306305824,1.224295905602318,26.3,25.24,6.3399997,146.0,1.8000001,120.9,27.20000000000003,46.79999999999997,22.659994,18.9000003,8,236
-29.1825,23.575556,2012-08-23,110.777,292.0,76.0,,,,,,,,,,,,,,,1.7000000000000002,25.369999,5.77,141.40001,0.1,139.8,13.199999999999967,80.30000000000001,22.246666,19.599999,8,236
-34.031944,22.053333,2012-08-23,8.378,379.0,10.0,9007.0,8330.0,8860.0,12478.0,11428.0,9920.0,0.04392202794277569,-0.12657728706624544,0.16155457295787684,0.008227458442939452,8661.888362245267,12268.453407011008,15133.226655277453,1.1520161290322464,10.5,20.199999,8.73,91.0,8.1,79.0,132.60000000000008,236.6,19.473326,11.469998999999998,8,236
-34.02861,22.22222,2012-08-23,48.249,1246.0,10.0,4345.5,4058.0,4461.5,6696.0,5222.5,4454.0,0.12363132944581849,-0.0785832300702181,0.2128786849612805,-0.01317134097876674,4199.29029718118,5945.648345639019,7433.418897115916,1.1725415356982225,11.5,19.74,8.96,88.9,10.900001,74.200005,146.79999999999995,256.5,19.21,10.779999999999998,8,236
-23.838611,31.640833,2012-08-24,163.055,492.0,13.0,,,,,,,,,,,,,,,31.700000000000003,29.89,13.66,125.4,1.0,95.3,32.499999999999986,41.00000000000002,28.920002,16.23,8,237
-32.502778,19.535833,2012-08-24,5.0,91.0,10.0,11753.5,9368.5,10639.0,13753.5,14921.0,12916.5,-0.040715618406598056,-0.1675273865414704,0.07840984827694328,0.04977112872613577,10493.458188319044,15030.420968821865,18414.718990524943,1.1551890992141745,13.4,22.3,6.0899997,109.4,0.8,96.700005,92.4,185.50000000000009,19.406666,16.2100003,8,237
-29.380556,30.2775,2012-08-26,25.739,89.6,10.0,9637.0,8644.5,9140.0,10807.0,13850.5,13383.0,-0.1234310047652839,-0.20488897588134142,0.05722950498923862,0.026468551951855854,9127.26938903416,12946.009008570943,15847.357800276992,1.0349323768960543,70.60000000000001,22.85,7.2,104.1,4.3,36.7,79.89999999999995,114.50000000000006,21.560009,15.650000000000002,8,239
-29.641944,30.6875,2012-08-27,68.102,273.6,10.0,9076.5,8234.0,9348.5,14758.5,12575.5,9926.0,0.07986390575839585,-0.14719029374201723,0.23838892385147795,-0.014762550881953789,8644.992828221433,12254.86059692235,15413.502538359022,1.2669252468265035,48.1,24.0,11.5199995,101.5,4.8,55.5,69.39999999999984,137.49999999999994,23.51,12.4800005,8,240
-29.758889,30.935278,2012-08-27,72.262,285.4,14.0,8104.0,7879.0,8409.0,13270.0,9553.0,8348.0,0.1628620251500672,-0.06369001224807894,0.24169551791896585,-0.018470296130321456,7990.708103791553,11302.807483099055,14087.751346471161,1.1443459511260046,111.7,23.74,13.469999,95.4,15.6,0.0,137.0999999999999,205.60000000000025,23.273329,10.270000999999999,8,240
-27.01011111,26.69808333,2012-08-28,235.226,688.0,10.0,9853.0,9381.0,9940.0,11765.0,11072.0,9754.5,0.030345491964793844,-0.05387397677517584,0.08844481450642942,-0.0043954933562370315,9614.103858394707,13604.586359018786,16848.98720991858,1.1350658670357154,18.5,25.33,6.66,149.0,1.3000001,131.3,19.9,48.899999999999984,22.640003,18.669999999999998,8,241
-25.127778,27.628889,2012-08-28,261.622,717.0,163.0,11930.0,9546.5,10508.0,14374.0,18411.5,15542.0,-0.1231489530432657,-0.2732931067272938,0.09291362530413591,0.06337463232017086,10671.913839607214,15279.416292843127,18543.964685309344,1.1846287479088844,19.4,28.72,10.23,153.7,3.4,135.1,19.40000000000008,27.8,26.01667,18.49,8,241
-25.20639,27.558,2012-08-28,195.01,727.0,10.0,10684.5,9319.0,10096.0,13104.5,12670.0,11198.5,0.016857746998001837,-0.11306334006852276,0.10172768926814872,0.028319819061138916,9978.419489077416,14177.528037355454,17404.927958770757,1.1314015269902118,19.200000000000003,28.46,10.04,154.0,3.5,135.6,19.19999999999993,29.499999999999943,25.756668,18.42,8,241
-24.69514,27.40906,2012-08-28,253.089,904.0,130.0,10940.5,9061.5,10107.0,13764.5,13978.5,11842.0,-0.007713657499188957,-0.1607398642336669,0.11430884436348872,0.03960090272003782,9956.773611466719,14205.820022089538,17434.35606783342,1.180417159263628,15.6,28.64,11.48,156.3,4.0,141.3,15.599999999999955,26.400000000000084,25.66666,17.16,8,241
-28.747778,31.745833,2012-08-28,83.165,281.2,10.0,10879.5,9630.0,10253.0,14110.0,16205.0,13754.5,-0.06910770245752905,-0.2249603144606538,0.12927429520398517,0.029646279427422078,10235.701490371825,14529.295242715663,17782.70028004746,1.1781598749500077,253.6,25.98,13.889999,102.200005,63.3,0.0,253.70000000000007,274.4000000000001,25.06333,12.090001,8,241
-26.970278,27.211111,2012-08-28,138.241,654.0,90.0,9746.0,9281.0,9824.0,9872.0,9109.0,8584.0,0.04019809282967157,0.03776474937939028,0.006422673055357293,-0.00398569238630555,9510.658547124904,13458.137946982115,16662.306352963267,1.0611602982292514,25.3,25.189999,6.3399997,146.6,1.8000001,122.5,26.89999999999999,49.19999999999997,22.546661,18.8499993,8,241
-26.880278,26.965,2012-08-28,263.51,799.0,149.0,11726.0,9864.5,10749.0,13898.5,17607.5,14204.0,-0.11772360820161203,-0.24186694408689283,0.08478214209057705,0.043470522803114385,10755.0512318631,15323.427692588888,18717.596994539657,1.2396156012390789,22.5,25.32,6.54,147.40001,1.7,125.9,23.999999999999925,46.90000000000018,22.699997,18.78,8,241
-26.45,28.085833,2012-08-28,138.46,663.0,47.0,11220.0,9446.0,10436.0,15128.0,17355.5,13871.0,-0.06857327566302872,-0.24897900437183942,0.14832245331713928,0.036202438123383654,10294.858911126466,14666.810014450995,18000.705875048345,1.2512075553312576,38.5,24.65,6.64,137.2,2.4,100.5,39.29999999999993,52.30000000000005,22.229996,18.009999999999998,8,241
-26.98472222,26.63227778,2012-08-28,267.506,1060.0,18.0,11792.5,10038.5,11032.5,14718.5,17442.0,14866.0,-0.08468462865938003,-0.22509613865037062,0.11036928067594542,0.033296823658269296,10880.211911998773,15486.592217140605,19014.483814976415,1.1732813130633581,18.4,25.43,6.87,149.5,1.4,132.0,19.80000000000002,48.80000000000001,22.683338,18.56,8,241
-30.86013889,29.07125,2012-08-28,53.173,215.1,10.0,11235.0,9264.5,10596.5,11535.0,11711.0,10362.0,-0.007571195044308666,-0.04996077552392671,0.013175230566534857,0.029246730641504116,10202.286875990108,14562.149060149055,18009.49742496997,1.1301872225438996,36.9,22.85,8.01,108.700005,3.9,73.3,64.4,122.50000000000009,21.243336,14.840000000000002,8,241
-31.104278,29.399722,2012-08-28,67.139,164.5,10.0,10970.5,9004.0,10269.5,13734.5,10568.5,9145.0,0.13027198288277114,-0.014348785871964613,0.11188018619712564,0.0330037664783426,9938.731407981604,14192.388320857064,17518.176745883116,1.155658829961715,56.3,22.82,10.34,107.700005,6.8,53.2,97.29999999999995,170.90000000000003,21.48,12.48,8,241
-31.396,29.2651,2012-08-28,61.62,139.3,10.0,11295.5,9377.5,10758.0,10363.0,8138.0,7923.5,0.12026376952597093,0.1386536833192203,-0.04305468984463355,0.024372548575056004,10291.916791832316,14680.797883630168,18200.560169950815,1.0270713699753766,67.7,22.96,12.04,106.9,6.0,41.7,130.49999999999997,206.20000000000005,22.409996,10.920000000000002,8,241
-31.554722,29.245556,2012-08-28,81.079,243.8,10.0,9161.5,8518.5,9539.5,18055.0,14137.0,10647.0,0.12170725646123223,-0.19417988300635572,0.3267686881119897,-0.020212822843698092,8834.151784410318,12509.913049258175,15732.13223787545,1.3277918662533923,70.9,22.21,11.42,106.6,6.1,38.3,152.10000000000005,231.8999999999999,22.073332,10.790000000000001,8,241
-33.501667,21.624167,2012-08-28,86.969,445.0,38.0,,,,,,,,,,,,,,,8.8,20.359999,5.17,102.8,0.1,94.5,80.40000000000003,154.70000000000007,18.480001,15.189998999999998,8,241
-31.5653,18.3306,2012-08-28,13.211,205.8,40.0,11231.0,9396.0,10314.0,13232.5,16920.0,14849.0,-0.12229500041455893,-0.24256444150693898,0.08181576634578012,0.04256207936876286,10272.608042751364,14643.093150014447,17910.856288854535,1.1394706714256775,18.4,22.38,8.65,103.9,0.2,86.4,94.10000000000002,168.99999999999997,20.249996,13.729999999999999,8,241
-29.161667,23.696389,2012-08-29,101.395,257.4,10.0,10421.0,9476.0,10982.0,8372.5,7718.0,7656.0,0.04067617538298971,0.17454545454545362,-0.10900045228403381,-0.026211278792692493,9937.273066591257,14085.163009351365,17860.463067905042,1.0080982236154519,1.9,25.26,5.5,142.90001,0.1,141.1,10.90000000000003,76.20000000000002,22.210007,19.76,8,242
-28.801278,31.955389,2012-08-29,111.178,353.8,10.0,,,,,,,,,,,,,,,276.90000000000003,25.32,14.059999,99.4,67.8,0.0,277.5,310.69999999999993,24.709995,11.260001,8,242
-28.141944,26.417778,2012-08-29,198.823,630.0,17.0,11836.0,9955.5,10852.0,13718.5,17047.0,14496.0,-0.10818936796086491,-0.22205096956880097,0.07366608620790831,0.04337094499294763,10855.104697790804,15466.184928740508,18893.617447434463,1.1759795805739433,9.8,24.789999,4.8599997,144.7,1.3000001,135.3,16.999999999999996,61.699999999999946,21.553333,19.929999300000002,8,242
-28.1175,26.719444,2012-08-29,173.332,1258.0,167.0,11726.0,10038.0,10892.0,13835.0,16637.5,14213.0,-0.09196816802034592,-0.20870339090793438,0.08250850905676585,0.03687328676275517,10849.220617168774,15435.6898128979,18891.696165246783,1.170583268838379,11.5,24.89,5.52,146.40001,1.3000001,135.40001,17.399999999999974,60.0999999999998,21.716665,19.37,8,242
-30.568333,29.422778,2012-08-29,39.584,148.1,10.0,9536.0,8680.5,9393.0,13705.0,12954.5,11204.0,0.028151315666085155,-0.15936905694149164,0.1793812658663561,0.007554545934808984,9098.2002615902,12895.207491545067,15953.520779125842,1.1562388432702504,32.4,22.029999,5.35,108.8,4.0,77.8,56.40000000000002,115.39999999999998,19.78667,16.679999000000002,8,242
-30.77586667,29.03221667,2012-08-29,48.356,155.9,22.0,10751.0,9121.0,10144.0,14446.0,16805.0,13644.0,-0.075485584461297,-0.24717058146869925,0.14664444179862626,0.029050011964584694,9902.51841704927,14098.817042574885,17368.862311619607,1.2316769275872088,34.2,22.67,7.62,109.5,3.1000001,76.8,60.20000000000005,116.70000000000014,21.093332,15.05,8,242
-33.13083,18.86278,2012-08-29,18.453,312.7,10.0,10140.5,8521.5,9654.0,12049.0,9003.5,8077.0,0.1446621541384627,0.03486533565590227,0.08600914847112334,0.024577534163530153,9295.820068719058,13245.591813882837,16390.406294537057,1.1147084313482591,40.1,20.98,8.53,82.6,23.9,20.7,184.2,326.70000000000005,18.629997,12.450000000000001,8,242
-24.282222,28.090278,2012-08-30,34.16,106.0,10.0,10944.5,9038.5,9886.5,13833.0,16339.0,12963.5,-0.08305713906933554,-0.24603916035919146,0.11657754010695141,0.05078968844510561,9945.947076573451,14194.243991844018,17297.960710731193,1.2603849269101612,15.1,27.869999,9.09,148.3,3.5,133.8,15.100000000000003,19.30000000000009,25.486664,18.779999,8,243
-28.75,30.442778,2012-08-30,111.212,258.0,10.0,,,,,,,,,,,,,,,81.30000000000001,26.769999,10.46,116.9,2.0,39.5,84.6000000000001,103.50000000000004,25.18,16.309998999999998,8,243
-29.161667,30.629722,2012-08-30,26.345,113.6,10.0,10573.0,8834.0,9665.0,12273.0,15261.0,14295.0,-0.10852037480932626,-0.22450453341891913,0.07441127549680437,0.044866093487498544,9664.4649101748,13777.804070315415,16829.73885715402,1.0675760755508845,109.9,22.64,8.3,103.1,5.5,0.0,117.40000000000018,154.79999999999998,20.876673,14.34,8,243
-27.00222,28.76528,2012-08-30,177.103,452.0,10.0,,,,,,,,,,,,,,,45.900000000000006,23.71,4.29,123.5,2.5,79.700005,47.89999999999996,63.900000000000105,21.283337,19.42,8,243
-27.398611,26.614722,2012-08-30,285.553,948.0,173.0,10952.5,9626.0,10419.0,14804.5,14497.0,12355.5,0.010494343293005443,-0.16366993096805202,0.1495515782117477,0.024963151861123346,10267.851040991976,14581.396786659363,17921.291617793624,1.1733236210594378,14.4,25.89,6.27,152.1,1.4,138.3,18.000000000000014,59.500000000000114,23.216665,19.62,8,243
-27.671111,27.236944,2012-08-30,177.55,449.0,12.0,,,,,,,,,,,,,,,19.4,25.26,5.8599997,143.7,1.4,125.200005,22.70000000000009,56.59999999999991,22.536667,19.400000300000002,8,243
-33.38056,19.30167,2012-08-30,17.652,360.0,10.0,9816.0,8906.0,9641.0,12477.5,11418.0,10098.0,0.04433889226004878,-0.08438197445272766,0.11938457397896195,0.008994192321529482,9349.93561475158,13254.08208817193,16389.617841792406,1.130718954248355,43.400000000000006,18.57,5.4,88.200005,23.1,17.300001,209.90000000000003,356.30000000000007,16.243334,13.17,8,243
-27.902778,24.615556,2012-08-31,181.62,1000.0,10.0,11586.0,9279.0,10547.5,14223.5,17449.5,15065.0,-0.10185331354781643,-0.24652641354430746,0.10219105368178345,0.04691982741093796,10368.533840423148,14843.693509366192,18209.47536998252,1.1582807832724782,5.4,27.349998,6.17,154.3,0.3,149.2,11.20000000000009,56.10000000000012,23.939995,21.179997999999998,8,244
-28.760833,17.730278,2012-09-02,151.721,594.0,10.0,,,,,,,,,,,,,,,3.0,27.23,11.78,139.1,0.0,136.2,14.50000000000001,29.4,24.676666,15.450000000000001,9,246
-25.99136,27.84208,2012-09-03,133.567,512.0,91.0,10505.0,9053.5,9613.5,12086.5,15111.0,13706.5,-0.11120507399577127,-0.2223503003094088,0.07000420512139491,0.04431244874120813,9752.282681505905,13867.980647880931,16874.248709201842,1.1024696311968694,34.300000000000004,25.49,7.75,140.90001,2.5,108.1,34.50000000000004,47.19999999999991,22.89333,17.74,9,247
